CODIGO_OSINERG,DIRECCION,DISTRITO,direccion_consultada,lat,lon,pase,osm_class,osm_type,display_name
9192,AV. NESTOR GAMBETA KM. 18.26 (ANTES CARRETERA VENTANILLA KM. 5.9),VENTANILLA,"AV. NESTOR GAMBETA KM. 18.26, VENTANILLA, LIMA, PERU",,,0,,,
9198,AV.UNIVERSITARIA INTERSECCION CON AV. ISABEL CHIMPU OCLLO,CARABAYLLO,"AV.UNIVERSITARIA, CARABAYLLO, LIMA, PERU",-11.894753,-77.036998,1,highway,primary,"Avenida Universitaria, Carabayllo, Lima, Lima Metropolitana, Lima, 15316, Perú"
9199,"AV. CONDORCANQUI MZ. R, LOTE 19, URB. SANTO DOMINGO 1RA ETAPA",CARABAYLLO,"AV. CONDORCANQUI, CARABAYLLO, LIMA, PERU",-11.879998,-77.031919,3,highway,secondary,"Avenida Mariano Condorcanqui, Santo Domingo, Carabayllo, Lima, Lima Metropolitana, Lima, 15318, Perú"
9203,"AV. REVOLUCION NRO. 1825, ESQ. JR. ICA, AA.HH. COLLIQUE",COMAS,"AV. REVOLUCION 1825, ESQ. JR. ICA, COMAS, LIMA, PERU",-11.916131,-77.040841,1,highway,primary,"Avenida Revolución, Año Nuevo, Comas, Lima, Lima Metropolitana, Lima, 15313, Perú"
92130,AV. MANCO CAPAC N° 1189 Y JR. FRANCIA N° 423,LA VICTORIA,"AV. MANCO CAPAC 1189, LA VICTORIA, LIMA, PERU",-12.074263,-77.027865,2,highway,primary,"Avenida Manco Cápac, Matute, La Victoria, Lima, Lima Metropolitana, Lima, 15046, Perú"
9220,AV. ANDRÉS ARAMBURÚ N° 904 - 908,SURQUILLO,"AV. ANDRÉS ARAMBURÚ 904 - 908, SURQUILLO, LIMA, PERU",-12.102608,-77.024493,1,highway,secondary,"Avenida Andrés Aramburú, Vict. de Emp. de Min. Viv., Surquillo, Lima, Lima Metropolitana, Lima, 15000, Perú"
92272,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS ",LA VICTORIA,"AV. MEXICO 380, LA VICTORIA, LIMA, PERU",-12.076984,-77.028834,2,highway,primary,"Avenida México, Santa Beatriz, Lima, Lima Metropolitana, Lima, 15046, Perú"
9247,"AV. BENAVIDES Y CAMINOS DEL INCA N° 2009 Y 2017, URB. LAS GARDENIAS, 3RA ETAPA",SANTIAGO DE SURCO,"AV. BENAVIDES, SANTIAGO DE SURCO, LIMA, PERU",-12.130838,-76.978773,3,highway,primary,"Avenida Alfredo Benavides, San Ignacio de Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 10853, Perú"
9288,"AV. LAS TORRES MZ. K LOTE 6, ASOC. DIGNIDAD NACIONAL - HUACHIPA",LURIGANCHO,"AV. LAS TORRES, LURIGANCHO, LIMA, PERU",-12.014101,-76.900994,3,highway,trunk,"Avenida Las Torres, Lurigancho, Lima, Lima Metropolitana, Lima, 15487, Perú"
93140,AV. SEPARADORA INDUSTRIAL ESQUINA CON CALLE C1 AGRUPAMIENTO PACHACAMAC MZ. B1 PARCELA 3C GRUPO B LOTE 25,VILLA EL SALVADOR,"AV. SEPARADORA INDUSTRIAL ESQUINA CON CALLE C1, VILLA EL SALVADOR, LIMA, PERU",,,0,,,
93239,"LOTE 4, MZ. D6, AV ALFREDO MENDIOLA N° 8050 - URB PRO SEXTO SECTOR",SAN MARTIN DE PORRES,"AV. ALFREDO MENDIOLA 8050, SAN MARTIN DE PORRES, LIMA, PERU",-12.024272,-77.058568,2,highway,secondary,"Avenida Alfredo Mendiola, Palao, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15102, Perú"
9329,"AV. ALAMEDA SUR  ESQUINA CON CALLE LOS KEROS  MZ. Q LOTE 11, URB. SAN JUAN BAUTISTA DE VILLA",CHORRILLOS,"AV. ALAMEDA SUR ESQUINA CON CALLE LOS KEROS MZ. Q LOTE 11, CHORRILLOS, LIMA, PERU",,,0,,,
93384,"AV. EL SOL MZ. J-1, LT. 04, URB. LAS VERTIENTES",VILLA EL SALVADOR,"AV. EL SOL MZ. J-1, LT. 04, VILLA EL SALVADOR, LIMA, PERU",-12.216894,-76.94915,1,boundary,administrative,"Villa El Salvador, Lima, Lima Metropolitana, Lima, Perú"
9343,AV. VILLA MARIA Nº 1400,VILLA MARIA DEL TRIUNFO,"AV. VILLA MARIA 1400, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.154385,-76.932806,1,highway,residential,"Avenida Villa María, El Paraíso, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15088, Perú"
9355,AV. GENERAL  PEZET N° 1301,SAN ISIDRO,"AV. GENERAL PEZET, SAN ISIDRO, LIMA, PERU",-12.100548,-77.058918,3,highway,tertiary,"Avenida General Juan Antonio Pezet, Country Club, Orrantia del Mar, San Isidro, Lima, Lima Metropolitana, Lima, 15076, Perú"
9356,AV. JOSE RIVA AGUERO N°  411,EL AGUSTINO,"AV. JOSE RIVA AGUERO 411, EL AGUSTINO, LIMA, PERU",-12.050342,-77.002364,1,amenity,school,"Institución Educativa Nuevo Peru, Avenida José de la Riva Aguero, Ancieta Alta, El Agustino, Lima, Lima Metropolitana, Lima, 15006, Perú"
9364,AV. LA MOLINA N° 2421,LA MOLINA,"AV. LA MOLINA 2421, LA MOLINA, LIMA, PERU",-12.08616,-76.897529,1,highway,primary,"Avenida La Molina, El Sol de la Molina, La Molina, Lima, Lima Metropolitana, Lima, 15593, Perú"
9372,"PANAMERICANA NORTE KM. 44, URB. SAN JOSE, MZ. N LOTE 3",ANCON,"PANAMERICANA NORTE KM. 44, ANCON, LIMA, PERU",-11.783148,-77.156402,1,highway,trunk,"Carretera Panamericana Norte, Santa Rosa, Lima, Lima Metropolitana, Lima, 15123, Perú"
9423,AV. MARISCAL CASTILLA N° 905,SANTIAGO DE SURCO,"AV. MARISCAL CASTILLA 905, SANTIAGO DE SURCO, LIMA, PERU",-12.13632,-77.005332,1,highway,secondary,"Avenida Mariscal Ramón Castilla, La Capullana, Surco Viejo, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15049, Perú"
9424,AV. TUPAC AMARU 10200  10202 (ALT. 18.5 KM. AV. TUPAC AMARU),CARABAYLLO,"AV. TUPAC AMARU 10200 - 10202, CARABAYLLO, LIMA, PERU",-11.81157,-76.989322,1,highway,trunk,"Avenida Túpac Amaru, Punchauca, Caballero, El Rosario, Carabayllo, Lima, Lima Metropolitana, Lima, Perú"
9426,"SECTOR 03, GRUPO 19, MZ. M, LOTES. 1, 2, 3 Y 24",VILLA EL SALVADOR,"SECTOR 03, GRUPO 19, MZ. M, LOTES. 1, 2, 3 Y 24, VILLA EL SALVADOR, LIMA, PERU",,,0,,,
9429,AV. TUPAC AMARU ESQ. CON AV. METROPOLITANA,COMAS,"AV. TUPAC AMARU ESQ. CON AV. METROPOLITANA, COMAS, LIMA, PERU",,,0,,,
9432,CARRETERA PANAMERICANA NORTE KM. 33.5,PUENTE PIEDRA,"CARRETERA PANAMERICANA NORTE KM. 33.5, PUENTE PIEDRA, LIMA, PERU",-11.864573,-77.074839,1,highway,trunk,"Carretera Panamericana Norte, Urbanización Santo Domingo, Urbanización Augusto Bedoya, Puente Piedra, Lima, Lima Metropolitana, Lima, 15118, Perú"
94336,"AV. REVOLUCION CON AV. MARIA PARADO DE BELLIDO MZ. M, LOTES 34 Y 35 AA.HH. COLLIQUE V ZONA",COMAS,"AV. REVOLUCION CON AV. MARIA PARADO DE BELLIDO MZ. M, LOTES 34 Y 35, COMAS, LIMA, PERU",,,0,,,
9440,AV. METROPOLITANA N° 1905,COMAS,"AV. METROPOLITANA 1905, COMAS, LIMA, PERU",-11.93766,-77.06791,1,highway,secondary,"Avenida Gerardo Unger, Alameda Algarrobos, Comas, Lima, Lima Metropolitana, Lima, 15314, Perú"
94476,CARRETERA PANAMERICANA SUR KM. 56.80,PUCUSANA,"CARRETERA. PANAMERICANA SUR KM. 56, PUCUSANA, LIMA, PERU",-12.431179,-76.753168,2,highway,motorway,"Carretera Panamericana Sur, Margarita Navarro de Chauca, Lomas de Marchán, Pucusana, Lima, Lima Metropolitana, Lima, 15956, Perú"
9462,AV. NICOLAS AYLLÓN N° 2162,ATE,"AV. NICOLAS AYLLÓN 2162, ATE, LIMA, PERU",-12.064047,-76.9891,1,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
9464,"AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA",LA VICTORIA,"AV. CANADA N 1189, LA VICTORIA, LIMA, PERU",-12.081465,-77.02245,2,highway,secondary,"Avenida Canadá, Urbanización Balconcillo, La Victoria, Lima, Lima Metropolitana, Lima, 15034, Perú"
9466,AV. HEROES DEL ALTO CENEPA (ANTES AUTOPISTA CHILLON TRAPICHE) LOTE 57 EX FUNDO CHACRA CERRO,COMAS,"AV. HEROES DEL ALTO CENEPA LOTE 57 EX, COMAS, LIMA, PERU",,,0,,,
94684,AV. ARICA N° 580 - 590 ESQ. CON JR. JORGE CHAVEZ ,BREÑA,"AV. ARICA 580, BREÑA, LIMA, PERU",-12.059575,-77.043606,2,highway,primary,"Avenida Arica, José Pablo, Chacra Colorada, Breña, Lima, Lima Metropolitana, Lima, 15083, Perú"
9473,AV. AREQUIPA 5080  ESQ. CON ENRIQUE PALACIOS,MIRAFLORES,"AV. AREQUIPA 5080, MIRAFLORES, LIMA, PERU",-12.106116,-77.031065,2,highway,secondary,"Avenida Arequipa, Barboncito, Miraflores, Lima, Lima Metropolitana, Lima, 15073, Perú"
9477,"AV. EL SOL S/N, ENTRE LOS NOGALES Y LOS LAURELES, MZ. A LT.4. AA.HH. TACALA",CHORRILLOS,"AV. EL SOL, CHORRILLOS, LIMA, PERU",-12.182571,-77.013658,3,highway,tertiary,"Avenida El Sol, Chorrillos, Lima, Lima Metropolitana, Lima, 15066, Perú"
9479,ANTIGUA PANAM.SUR KM.36.100 EX FUNDO SAN VICENTE,LURIN,"ANTIGUA PANAM.SUR KM.36.100 EX, LURIN, LIMA, PERU",,,0,,,
9484,"AV. MANCO CAPAC N° 993, ESQUINA CON AV. ISABEL LA CATOLICA",LA VICTORIA,"AV. MANCO CAPAC 993, LA VICTORIA, LIMA, PERU",-12.074263,-77.027865,2,highway,primary,"Avenida Manco Cápac, Matute, La Victoria, Lima, Lima Metropolitana, Lima, 15046, Perú"
9488,"AV. BOLOGNESI CUADRA 8, ESQ. CON CALLE TIRAVANTI",BARRANCO,"AV. BOLOGNESI CUADRA 8, BARRANCO, LIMA, PERU",-12.147118,-77.019762,2,highway,primary,"Avenida Coronel Fransisco Bolognesi, Barranco, Lima, Lima Metropolitana, Lima, 15063, Perú"
95023,"AV. HUAYNA CAPAC ESQUINA CON CALLE SECHIN, MZ. B8, LOTES 1, 2, 3, 8 Y 9; GRUPO RESIDENCIAL B3, SECTOR B, PROYECTO PILOTO NUEVO PACHACÚTEC",VENTANILLA,"AV. HUAYNA CAPAC ESQUINA CON CALLE SECHIN, MZ. B8, LOTES 1, 2, 3, 8 Y 9; GRUPO RESIDENCIAL B3, VENTANILLA, LIMA, PERU",,,0,,,
9507,"AV. ROOSEVELT N° 6471, 6475, 6479, 6481, 6483, 6485, 6489, 6491 Y AV. 28 DE JULIO N° 1541",MIRAFLORES,"AV. ROOSEVELT 6471, MIRAFLORES, LIMA, PERU",-12.122388,-77.018209,2,highway,primary,"Avenida Roosevelt, El Rosedal, Miraflores, Lima, Lima Metropolitana, Lima, 15048, Perú"
9510,"AV. EL SOL N° 278, MZ. K1 LOTE 8 PRIMER HOGAR POLICIAL ZONA 1",VILLA MARIA DEL TRIUNFO,"AV. EL SOL 278, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.176644,-76.918968,2,boundary,administrative,"Villa María del Triunfo, Lima, Lima Metropolitana, Lima, Perú"
9511,"AV. LOS PROCERES MZ. A LOTES 39,40. AA.HH. LOS JAZMINES",LOS OLIVOS,"AV. LOS PROCERES, LOS OLIVOS, LIMA, PERU",-11.980698,-77.084947,3,highway,secondary,"Avenida Los Próceres de Huandoy, Rosario del Norte, Los Olivos, Lima, Lima Metropolitana, Lima, 15109, Perú"
9512,"AV. CANTA CALLAO MZ.G LT.4, URB. LOS HUERTOS DEL NARANJAL",SAN MARTIN DE PORRES,"AV. CANTA CALLAO, SAN MARTIN DE PORRES, LIMA, PERU",-11.984776,-77.100044,3,highway,secondary,"Avenida Canta Callao, Santa Rosa, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15109, Perú"
9513,"AV. HEROES DEL ALTO CENEPA N° 697, LOTIZACIÓN FUNDO CHACRA CERRO",COMAS,"AV. HEROES DEL ALTO CENEPA 697, LOTIZACIÓN, COMAS, LIMA, PERU",,,0,,,
9514,AV. BENAVIDES 4295 - URB. HIGUERETA,SANTIAGO DE SURCO,"AV. BENAVIDES 4295, SANTIAGO DE SURCO, LIMA, PERU",-12.130841,-76.979188,1,highway,primary,"Avenida Alfredo Benavides, San Ignacio de Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 10853, Perú"
9515,AV. NACIONES UNIDAS 1222 MZ. K URB. SAN RAFAEL,LIMA,"AV. NACIONES UNIDAS 1222, LIMA, LIMA, PERU",-12.05096,-77.060405,2,highway,secondary,"Avenida Naciones Unidas, Chacra Ríos Norte, Mirones, Lima, Lima Metropolitana, Lima, 15082, Perú"
9516,AV. BERTELLO MZ. U LT. 14 URB. ALBINO HERRERA,CALLAO,"AV. BERTELLO, CALLAO, LIMA, PERU",-11.996718,-77.112619,3,highway,primary,"Avenida Paseo Japón, San Remo, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15112, Perú"
9518,AV. 28 DE JULIO N° 2200,LA VICTORIA,"AV. 28 DE JULIO 2200, LA VICTORIA, LIMA, PERU",-12.063588,-77.032975,1,highway,secondary,"Avenida 28 de Julio, La Victoria, Lima, Lima Metropolitana, Lima, 15001, Perú"
9519,CARRETERA PANAMERICANA NORTE KM. 36.5,PUENTE PIEDRA,"CARRETERA PANAMERICANA NORTE KM. 36.5, PUENTE PIEDRA, LIMA, PERU",-11.888577,-77.068437,1,highway,trunk,"Avenida Panamericana Norte, Puente Piedra, Lima, Lima Metropolitana, Lima, 15117, Perú"
9520,AV. OSCAR R. BENAVIDES N° 930,LIMA,"AV. OSCAR R. BENAVIDES 930, LIMA, LIMA, PERU",-11.874112,-77.013277,1,highway,residential,"Jirón Mariscal R. Benavides Este, AH El Paraiso, El Progreso, Carabayllo, Lima, Lima Metropolitana, Lima, 15321, Perú"
9521,"AV. NICOLAS AYLLON S/N KM 2.8, ESQ. CON TOMAS ALVA EDISON ",ATE,"AV. NICOLAS AYLLON KM 2, ATE, LIMA, PERU",-12.064047,-76.9891,2,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
9524,URB. PROLIMA III ETAPA MZ. H LT. 31  PANAMERICANA NORTE,LOS OLIVOS,"PANAMERICANA. NORTE, LOS OLIVOS, LIMA, PERU",-11.992628,-77.065321,3,place,neighbourhood,"Urbanización Panamericana Norte, Los Olivos, Lima, Lima Metropolitana, Lima, 15311, Perú"
9525,"AV. ARGENTINA N° 498, URB. CHACARITAS",CALLAO,"AV. ARGENTINA 498, CALLAO, LIMA, PERU",-12.047159,-77.084485,1,highway,secondary,"Avenida República de Argentina, Villa Señor De Los Milagros, Carmen de la Legua Reynoso, Carmen de La Legua-Reynoso, Callao, Lima Metropolitana, Callao, 07006, Perú"
9526,AV. LA MARINA N° 3112  URB. MARANGA CUARTA ETAPA,SAN MIGUEL,"AV. LA MARINA 3112, SAN MIGUEL, LIMA, PERU",-12.075696,-77.096113,1,highway,residential,"Avenida La Marina, Maranga 2, San Miguel, Lima, Lima Metropolitana, Lima, 15087, Perú"
9527,AV. LA MARINA NO. 892,PUEBLO LIBRE,"AV. LA MARINA NO. 892, PUEBLO LIBRE, LIMA, PERU",-12.078367,-77.080107,1,highway,primary,"Avenida de La Marina, Pueblo Libre, Lima, Lima Metropolitana, Lima, 15032, Perú"
9529,"AV. EL SOL Nº 101, CANTO GRANDE",SAN JUAN DE LURIGANCHO,"AV. EL SOL 101, CANTO GRANDE, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.941806,-76.981841,1,highway,residential,"Canto Grande, Cruz de Motupe, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
9530,ANTIGUA CARRETERA PANAMERICANA SUR KM 51.8,SAN BARTOLO,"CARRETERA. PANAMERICANA SUR KM 51, SAN BARTOLO, LIMA, PERU",-12.386633,-76.768632,2,highway,motorway,"Carretera Panamericana Sur, San Bartolo, Lima, Lima Metropolitana, Lima, 15856, Perú"
9531,AV. CORONEL NESTOR GAMBETTA N° 10548,CALLAO,"AV. CORONEL NESTOR GAMBETTA 10548, CALLAO, LIMA, PERU",-11.840754,-77.11409,1,highway,trunk,"Avenida Coronel Nestor Gambetta, Zapallal, Puente Piedra, Lima, Lima Metropolitana, Lima, 07056, Perú"
9535,"AV. ALMIRANTE GRAU N° 1300, ESQUINA CON LA CALLE VIGIL N° 335-355 (AV. BUENOS AIRES, ESQUINA CON LA CALLE VIGIL)",BELLAVISTA,"AV. ALMIRANTE GRAU 1300, BELLAVISTA, LIMA, PERU",-12.060161,-77.129657,2,highway,secondary,"Avenida Buenos Aires, Bellavista, Callao, Lima Metropolitana, Callao, 07001, Perú"
95355,"AV. ELMER FAUCETT Nº 5482 (ANTES AV. ELMER FAUCETT MZ.A LOTES 1, 13 Y 14 SUBLOTE M-1 LOTIZACION INDUSTRIAL POCHA REGALADO-EX FUNDO TABOADA)",CALLAO,"AV. ELMER FAUCETT 5482, CALLAO, LIMA, PERU",-12.062458,-77.097096,1,highway,primary,"Avenida Elmer Faucett, Condominio Nuevavista, Bellavista, Callao, Lima Metropolitana, Callao, 06011, Perú"
9536,"CALLE DOMINGO ANGULO N° 131, EX. ALAMEDA DE LOS BOBOS, LT. 01 MZ. B, ESQUINA LA HUERTA",RIMAC,"CALLE DOMINGO ANGULO 131, EX. ALAMEDA DE LOS BOBOS, LT. 01 MZ. B, ESQUINA LA HUERTA, RIMAC, LIMA, PERU",,,0,,,
9537,AV. PETIT THOUARS N° 3929,SAN ISIDRO,"AV. PETIT THOUARS 3929, SAN ISIDRO, LIMA, PERU",-12.091464,-77.032335,1,highway,secondary,"Avenida Petit Thouars, San Isidro, Lima, Lima Metropolitana, Lima, 15494, Perú"
9539,AV. BENAVIDES N° 2116,MIRAFLORES,"AV. BENAVIDES 2116, MIRAFLORES, LIMA, PERU",-12.120924,-77.030229,1,highway,secondary,"Avenida Diagonal, Miraflores, Lima, Lima Metropolitana, Lima, 15074, Perú"
9542,"AV. LA MARINA N° 405-407 ESQ. CON CALLE ALEJANDRO MAGNO, URB. BENJAMIN DOIG LOSSIO",LA PERLA,"AV. LA MARINA 405, LA PERLA, LIMA, PERU",-12.071472,-77.107401,2,highway,secondary,"Avenida de La Marina, La Perla, Callao, Lima Metropolitana, Callao, 07011, Perú"
95430,"AV. LA MARINA Nº 787, ESQUINA CON JR. MARISCAL CASTILLA Nº 1650",PUEBLO LIBRE,"AV. LA MARINA 787, PUEBLO LIBRE, LIMA, PERU",-12.085202,-77.064383,2,highway,primary,"Avenida de La Marina, Pueblo Libre, Lima, Lima Metropolitana, Lima, 15084, Perú"
95643,AV. PERIURBANA Nº 1007 (PREDIO RURAL ZAPALLAL ALTO - EL DORADO),PUENTE PIEDRA,"AV. PERIURBANA 1007, PUENTE PIEDRA, LIMA, PERU",,,0,,,
95671,AV. UNIVERSITARIA KM.14 MZ. A1 LOTE 23 COOPERATIVA PRIMAVERA,COMAS,"AV. UNIVERSITARIA, COMAS, LIMA, PERU",-11.937545,-77.057914,3,highway,primary,"Avenida Universitaria, Santa Luzmila, Comas, Lima, Lima Metropolitana, Lima, 15314, Perú"
9572,"AV. LOS PROCERES DE LA INDEPENDENCIA N° 2901,MZ. I LT. 10",SAN JUAN DE LURIGANCHO,"AV. LOS PROCERES DE LA INDEPENDENCIA 2901,MZ. I LT. 10, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.987172,-77.007545,1,amenity,bank,"BCP, Avenida Próceres de la Independencia, Los Ángeles, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15419, Perú"
9573,AV. REPUBLICA DE PANAMA N° 6901-A ESQ. CON AV. MARISCAL CASTILLA,SANTIAGO DE SURCO,"AV. REPUBLICA DE PANAMA 6901, SANTIAGO DE SURCO, LIMA, PERU",-12.13464,-77.017859,2,highway,primary,"Avenida República de Panamá, Las Lilas, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15049, Perú"
95739,"AV. ALFREDO MENDIOLA N° 6810, ESQ. CON AV. SAN MIGUEL Y CALLE SAN LUIS",SAN MARTIN DE PORRES,"AV. ALFREDO MENDIOLA 6810, SAN MARTIN DE PORRES, LIMA, PERU",-12.029872,-77.057056,2,highway,secondary,"Avenida Alfredo Mendiola, Zarumilla Derecha, Urbanización Ingeniería, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15102, Perú"
9575,"JR. TARATA MZ. 1, LOTE 1, URB. LA PERLA",LA PERLA,"JR. TARATA MZ. 1, LOTE 1, LA PERLA, LIMA, PERU",,,0,,,
9576,AV. ARGENTINA N° 333 Y JR. HUASCAR N° 102 URB. CHACARITAS,CALLAO,"AV. ARGENTINA 333, CALLAO, LIMA, PERU",-12.047159,-77.084485,2,highway,secondary,"Avenida República de Argentina, Villa Señor De Los Milagros, Carmen de la Legua Reynoso, Carmen de La Legua-Reynoso, Callao, Lima Metropolitana, Callao, 07006, Perú"
9577,AV. LA MOLINA N° 1310 (EX AV. LA UNIVERSIDAD N° 210) ,LA MOLINA,"AV. LA MOLINA 1310, LA MOLINA, LIMA, PERU",-12.08616,-76.897529,1,highway,primary,"Avenida La Molina, El Sol de la Molina, La Molina, Lima, Lima Metropolitana, Lima, 15593, Perú"
9582,AV. LOS DOMINICOS. MZ. 63 LOTES 9 Y 10. URB. PREVI,CALLAO,"AV. LOS DOMINICOS. MZ. 63, CALLAO, LIMA, PERU",-12.004338,-77.099319,2,highway,residential,"Avenida Los Dominicos, Los Nardos, Callao, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15108, Perú"
9583,CARRETERA PANAMERICANA SUR KM 23.5,VILLA EL SALVADOR,"CARRETERA PANAMERICANA SUR KM 23.5, VILLA EL SALVADOR, LIMA, PERU",-12.22031,-76.976399,1,highway,motorway,"Carretera Panamericana Sur, Villa El Salvador, Lima, Lima Metropolitana, Lima, 15829, Perú"
9584,AV. AVIACION N° 3401,SAN BORJA,"AV. AVIACION 3401, SAN BORJA, LIMA, PERU",-12.096635,-77.00227,1,highway,primary,"Avenida Aviación, San Borja, Lima, Lima Metropolitana, Lima, 15041, Perú"
9588,AV. ARGENTINA N° 4247,CALLAO,"AV. ARGENTINA 4247, CALLAO, LIMA, PERU",-12.047159,-77.084485,1,highway,secondary,"Avenida República de Argentina, Villa Señor De Los Milagros, Carmen de la Legua Reynoso, Carmen de La Legua-Reynoso, Callao, Lima Metropolitana, Callao, 07006, Perú"
9592,AV. VENEZUELA CUADRA 17 CON AV. ARICA CUADRA 15,BREÑA,"AV. VENEZUELA CUADRA 17 CON AV. ARICA CUADRA 15, BREÑA, LIMA, PERU",,,0,,,
9593,AV. PRÓCERES DE LA INDEPENCIA Nº 104. URB ZARATE,SAN JUAN DE LURIGANCHO,"AV. PRÓCERES DE LA INDEPENCIA 104. URB ZARATE, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
9616,"AV. LIMA ESQUINA AV. MARIA REICHE, MZ. C, LOTE 17, AA.HH. VILLA LA PAZ",VILLA EL SALVADOR,"AV. LIMA ESQUINA AV. MARIA REICHE, MZ. C, LOTE 17, VILLA EL SALVADOR, LIMA, PERU",,,0,,,
9622,AV. PASEO PARODI 220,SAN ISIDRO,"AV. PASEO PARODI 220, SAN ISIDRO, LIMA, PERU",-12.093302,-77.030517,1,highway,tertiary,"Avenida Paseo Parodi, Chacarilla, San Isidro, Lima, Lima Metropolitana, Lima, 15494, Perú"
96316,"AV. REPUBLICA DE PANAMÁ MZ. 8, LOTES 5 Y 6, SUB-LOTE 1, URB. CHACARITAS",CALLAO,"AV. REPUBLICA DE PANAMÁ, CALLAO, LIMA, PERU",-12.057127,-77.132952,3,highway,secondary,"Avenida República de Panamá, Santa Marina, Callao, Lima Metropolitana, Callao, 07001, Perú"
96346,"MZ. A LOTE 17, ESQUINA AV. ALFREDO PALACIOS CON CALLE SANTA FE",CALLAO,"MZ. A LOTE 17, ESQUINA AV. ALFREDO PALACIOS CON CALLE SANTA FE, CALLAO, LIMA, PERU",,,0,,,
9635,AV. OSCAR R. BENAVIDES NO. 2398,LIMA,"AV. OSCAR R. BENAVIDES NO. 2398, LIMA, LIMA, PERU",-11.874112,-77.013277,1,highway,residential,"Jirón Mariscal R. Benavides Este, AH El Paraiso, El Progreso, Carabayllo, Lima, Lima Metropolitana, Lima, 15321, Perú"
96397,"ASOCIACIÓN TALLER SEÑOR DE LOS MILAGROS, MZ. B5 LT 02, 03, 04, 05 Y 06",VENTANILLA,"ASOCIACIÓN TALLER SEÑOR DE LOS MILAGROS, MZ. B5 LT 02, 03, 04, 05 Y 06, VENTANILLA, LIMA, PERU",,,0,,,
96518,"AV. VICTOR MALASQUEZ ESQUINA CON AV. MIGUEL GRAU, SECTOR C, MANZANA C, LOTE 1, CENTRO POBLADO HUERTOS DE MANCHAY",PACHACAMAC,"AV. VICTOR MALASQUEZ ESQUINA CON AV. MIGUEL GRAU, PACHACAMAC, LIMA, PERU",,,0,,,
9652,AV. PROLONGACION PACHACUTEC N° 5295,VILLA MARIA DEL TRIUNFO,"AV. PROLONGACION PACHACUTEC 5295, VILLA MARIA DEL TRIUNFO, LIMA, PERU",,,0,,,
96520,AV. JOSE CARLOS MARIATEGUI 1217,VILLA MARIA DEL TRIUNFO,"AV. JOSE CARLOS MARIATEGUI 1217, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.224012,-76.914547,1,highway,residential,"Avenida José Carlos Mariátegui, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15822, Perú"
96566,"AV. 24 DE SETIEMBRE, MZ. G, LT 21 - ASOCIACION PROVIVIENDA CAMPOSOL",LURIGANCHO,"AV. 24 DE SETIEMBRE, LURIGANCHO, LIMA, PERU",-12.002429,-76.872407,3,highway,tertiary,"Calle 24 de Setiembre, Carapongo, Lurigancho, Lima, Lima Metropolitana, Lima, 15487, Perú"
9659,"CARRETERA PANAMERICANA SUR KM. 33 PARCELA C-14 A, PREDIO LAS SALINAS",LURIN,"CARRETERA. PANAMERICANA SUR KM. 33, LURIN, LIMA, PERU",-12.317877,-76.830235,2,highway,motorway,"Carretera Panamericana Sur, Villa Nueva Navarra, Punta Hermosa, Lima, Lima Metropolitana, Lima, 15846, Perú"
96646,"ESQUINA AV. CORDILLERA NEGRA Y JR. VOLCAN COROPUNA MZ. E-13, LT. 5, URB. LAS DELICIAS DE VILLA",CHORRILLOS,"AV. CORDILLERA NEGRA, CHORRILLOS, LIMA, PERU",-12.198442,-76.98888,3,highway,residential,"Avenida Cordillera Negra, Túpac Amaru de Villa, Delicias de Villa, Chorrillos, Lima, Lima Metropolitana, Lima, 15067, Perú"
96681,"MZ. A LOTES 1, 2, 3, 4, 5 Y 6 DEL PROGRAMA DE VIVIENDA Y COMERCIO LAS PRADERAS DE PARIACHI ",ATE,"MZ. A LOTES 1, 2, 3, 4, 5 Y 6 DEL, ATE, LIMA, PERU",,,0,,,
